date,snow_depth_cm,Longitude (x)_x,Latitude (y)_x,Station Name_x,Climate ID_x,Date/Time_x,Data Quality_x,Max Temp (°C)_x,Min Temp (°C)_x,Mean Temp (°C)_x,Heat Deg Days (°C)_x,Cool Deg Days (°C)_x,Total Rain (mm)_x,Total Snow (cm)_x,Total Precip (mm)_x,Snow on Grnd (cm)_x,Dir of Max Gust (10s deg)_x,Spd of Max Gust (km/h)_x,Elevation_x,Longitude (x)_y,Latitude (y)_y,Station Name_y,Climate ID_y,Date/Time_y,Data Quality_y,Max Temp (°C)_y,Min Temp (°C)_y,Mean Temp (°C)_y,Heat Deg Days (°C)_y,Cool Deg Days (°C)_y,Total Rain (mm)_y,Total Snow (cm)_y,Total Precip (mm)_y,Snow on Grnd (cm)_y,Dir of Max Gust (10s deg)_y,Spd of Max Gust (km/h)_y,Elevation_y
2023-01-10,21.27038333333321,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-10,,-16.5,-28.1,-22.3,40.3,0.0,,,0.0,34.0,32.0,34.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-10,,,,,,,,,,33.0,,,86.2
2023-01-11,24.45808333333327,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-11,,-23.0,-28.5,-25.7,43.7,0.0,,,0.0,34.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-11,,-27.3,-29.6,-28.5,46.5,0.0,,,0.0,33.0,,,86.2
2023-01-12,25.823333333333327,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-12,,-21.9,-25.6,-23.7,41.7,0.0,,,0.0,33.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-12,,-27.8,-35.1,-31.4,49.4,0.0,,,0.0,32.0,,,86.2
2023-01-13,24.45808333333327,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-13,,-21.7,-26.2,-23.9,41.9,0.0,,,0.0,33.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-13,,-22.7,-31.2,-26.9,44.9,0.0,,,0.0,32.0,,,86.2
2023-01-14,21.721233333333235,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-14,,-22.6,-29.3,-26.0,44.0,0.0,,,0.0,32.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-14,,,,,,,,,,32.0,,,86.2
2023-01-15,25.823333333333256,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-15,,-26.3,-29.7,-28.0,46.0,0.0,,,0.0,32.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-15,,-25.8,-31.9,-28.8,46.8,0.0,,,,,,,86.2
2023-01-16,23.08648333333322,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-16,,-21.0,-26.4,-23.7,41.7,0.0,,,0.9,31.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-16,,-21.7,-27.5,-24.6,42.6,0.0,,,0.9,32.0,,,86.2
2023-01-17,22.635633333333196,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-17,,-17.7,-25.2,-21.4,39.4,0.0,,,0.0,31.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-17,,,,,,,,,,,,,86.2
2023-01-18,20.362333333333243,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-18,,-16.6,-21.0,-18.8,36.8,0.0,,,0.9,32.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-18,,,,,,,,,,32.0,,,86.2
2023-01-19,21.27038333333321,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-19,,-20.0,-23.5,-21.7,39.7,0.0,,,0.0,35.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-19,,,,,,,,,,35.0,,,86.2
2023-01-20,21.727583333333158,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-20,,-19.6,-23.2,-21.4,39.4,0.0,,,0.0,34.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-20,,,,,,,,,,32.0,,,86.2
2023-01-21,22.63563333333327,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-21,,-16.8,-21.7,-19.3,37.3,0.0,,,0.0,33.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-21,,-17.1,-22.7,-19.9,37.9,0.0,,,0.0,32.0,,,86.2
2023-01-22,22.178433333333253,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-22,,-16.5,-21.5,-19.0,37.0,0.0,,,5.7,33.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-22,,,,,,,,,,32.0,,,86.2
2023-01-23,19.9051333333333,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-23,,-21.1,-23.2,-22.1,40.1,0.0,,,0.6,36.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-23,,,,,,,,,,31.0,,,86.2
2023-01-24,22.635633333333196,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-24,,-19.7,-22.9,-21.3,39.3,0.0,,,6.0,37.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-24,,,,,,,,,,30.0,,,86.2
2023-01-25,21.721233333333235,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-25,,-21.0,-23.8,-22.4,40.4,0.0,,,0.4,42.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-25,,,,,,,,,,38.0,,,86.2
2023-01-26,23.54368333333331,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-26,,-23.7,-29.5,-26.6,44.6,0.0,,,0.5,41.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-26,,,,,,,,,,38.0,,,86.2
2023-01-27,27.64578333333326,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-27,,-28.0,-33.4,-30.7,48.7,0.0,,,0.0,42.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-27,,,,,,,,,,37.0,,,86.2
2023-01-28,26.280533333333274,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-28,,-17.3,-30.7,-24.0,42.0,0.0,,,1.5,41.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-28,,,,,,,,,,36.0,,,86.2
2023-01-29,21.27038333333321,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-29,,-10.9,-24.7,-17.8,35.8,0.0,,,0.1,42.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-29,,,,,,,,,,30.0,,,86.2
2023-01-30,22.629283333333273,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-30,,-24.7,-33.4,-29.1,47.1,0.0,,,0.0,43.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-30,,-26.6,-34.4,-30.5,48.5,0.0,,,0.0,30.0,,,86.2
2023-01-31,29.919083333333212,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-01-31,,-27.6,-33.3,-30.5,48.5,0.0,,,0.0,43.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-01-31,,-27.8,-35.2,-31.5,49.5,0.0,,,0.0,29.0,,,86.2
2023-02-01,29.474583333333186,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-01,,-28.7,-32.3,-30.5,48.5,0.0,,,0.0,43.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-01,,-28.3,-35.5,-31.9,49.9,0.0,,,0.0,27.0,,,86.2
2023-02-02,29.011033333333245,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-02,,-30.9,-35.1,-33.0,51.0,0.0,,,0.0,42.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-02,,,,,,,,,,29.0,,,86.2
2023-02-03,31.284333333333276,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-03,,-32.6,-36.4,-34.5,52.5,0.0,,,0.0,42.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-03,,-33.2,-40.6,-36.9,54.9,0.0,,,0.0,29.0,,,86.2
2023-02-04,32.65593333333333,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-04,,-30.5,-35.9,-33.2,51.2,0.0,,,0.0,42.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-04,,-32.6,-40.6,-36.6,54.6,0.0,,,0.0,27.0,,,86.2
2023-02-05,31.74153333333329,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-05,,-32.5,-38.4,-35.5,53.5,0.0,,,0.0,42.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-05,,-33.0,-41.3,-37.1,55.1,0.0,,,0.2,28.0,,,86.2
2023-02-06,31.741533333333294,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-06,,-31.8,-38.8,-35.3,53.3,0.0,,,0.0,42.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-06,,-35.9,-41.3,-38.6,56.6,0.0,,,0.0,27.0,,,86.2
2023-02-07,30.83348333333325,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-07,,-29.1,-37.0,-33.1,51.1,0.0,,,0.6,41.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-07,,-30.1,-38.4,-34.3,52.3,0.0,,,,28.0,,,86.2
2023-02-08,24.451733333333205,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-08,,-26.9,-30.9,-28.9,46.9,0.0,,,0.0,42.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-08,,,,,,,,,,29.0,,,86.2
2023-02-09,25.366133333333313,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-09,,-22.6,-31.1,-26.8,44.8,0.0,,,0.0,42.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-09,,-23.1,-28.3,-25.7,43.7,0.0,,,,29.0,,,86.2
2023-02-10,24.000883333333327,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-10,,-22.1,-27.8,-25.0,43.0,0.0,,,5.1,41.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-10,,-23.1,-28.4,-25.7,43.7,0.0,,,0.7,29.0,,,86.2
2023-02-11,24.908933333333295,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-11,,-27.3,-31.9,-29.6,47.6,0.0,,,0.0,44.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-11,,-25.5,-33.9,-29.7,47.7,0.0,,,0.2,33.0,,,86.2
2023-02-12,26.280533333333274,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-12,,-28.7,-33.5,-31.1,49.1,0.0,,,0.0,43.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-12,,-28.9,-36.6,-32.7,50.7,0.0,,,0.0,33.0,,,86.2
2023-02-13,28.56018333333322,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-13,,-30.2,-38.5,-34.4,52.4,0.0,,,0.0,43.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-13,,-28.8,-37.4,-33.1,51.1,0.0,,,1.6,33.0,,,86.2
2023-02-14,26.280533333333274,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-14,,-24.3,-31.4,-27.9,45.9,0.0,,,0.0,43.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-14,,-24.5,-33.3,-28.9,46.9,0.0,,,0.0,33.0,,,86.2
2023-02-15,27.194933333333235,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-15,,-26.5,-30.5,-28.5,46.5,0.0,,,0.0,43.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-15,,,,,,,,,,32.0,,,86.2
2023-02-16,28.102983333333277,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-16,,-26.3,-35.2,-30.8,48.8,0.0,,,0.0,43.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-16,,-22.6,-38.5,-30.5,48.5,0.0,,,0.2,33.0,,,86.2
2023-02-17,29.017383333333168,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-17,,-26.1,-33.5,-29.8,47.8,0.0,,,0.0,43.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-17,,-19.9,-36.0,-28.0,46.0,0.0,,,0.0,33.0,,,86.2
2023-02-18,26.280533333333345,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-18,,-24.2,-31.5,-27.8,45.8,0.0,,,0.0,43.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-18,,-22.6,-35.0,-28.8,46.8,0.0,,,0.0,33.0,,,86.2
2023-02-19,25.36613333333324,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-19,,-23.3,-29.7,-26.5,44.5,0.0,,,0.0,43.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-19,,-21.1,-34.8,-28.0,46.0,0.0,,,0.0,33.0,,,86.2
2023-02-20,25.36613333333324,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-20,,-21.9,-27.8,-24.8,42.8,0.0,,,0.7,43.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-20,,-22.8,-32.0,-27.4,45.4,0.0,,,0.0,33.0,,,86.2
2023-02-21,23.092833333333214,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-21,,-24.3,-29.8,-27.1,45.1,0.0,,,0.0,44.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-21,,,,,,,,,,33.0,,,86.2
2023-02-22,26.73773333333322,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-22,,-20.8,-32.1,-26.5,44.5,0.0,,,0.0,43.0,13.0,32.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-22,,,,,,,,,,32.0,,,86.2
2023-02-23,22.629283333333202,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-23,,-12.9,-23.0,-18.0,36.0,0.0,,,6.2,43.0,14.0,48.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-23,,,,,,,,,,35.0,,,86.2
2023-02-24,18.533533333333317,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-24,,-5.5,-13.8,-9.6,27.6,0.0,,,4.5,46.0,31.0,49.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-24,,-5.5,-12.6,-9.0,27.0,0.0,,,0.4,45.0,,,86.2
2023-02-25,18.990733333333264,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-25,,-8.6,-14.1,-11.4,29.4,0.0,,,1.7,50.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-25,,-8.6,-15.3,-11.9,29.9,0.0,,,0.3,45.0,,,86.2
2023-02-26,18.98438333333327,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-26,,-12.7,-22.2,-17.5,35.5,0.0,,,0.2,50.0,35.0,34.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-26,,-14.5,-22.4,-18.5,36.5,0.0,,,0.4,45.0,,,86.2
2023-02-27,22.178433333333253,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-27,,-21.6,-26.7,-24.1,42.1,0.0,,,0.0,49.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-27,,,,,,,,,,46.0,,,86.2
2023-02-28,25.823333333333256,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-02-28,,-22.6,-28.1,-25.3,43.3,0.0,,,0.0,49.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-02-28,,-24.5,-30.4,-27.4,45.4,0.0,,,0.0,46.0,19.0,31.0,86.2
2023-03-01,26.73773333333322,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-01,,-24.6,-28.8,-26.7,44.7,0.0,,,0.0,49.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-01,,,,,,,,,,46.0,,,86.2
2023-03-02,24.915283333333218,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-02,,-27.7,-33.5,-30.6,48.6,0.0,,,0.0,47.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-02,,-30.8,-35.8,-33.3,51.3,0.0,,,0.0,46.0,,,86.2
2023-03-03,25.36613333333324,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-03,,-25.5,-34.6,-30.0,48.0,0.0,,,0.0,48.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-03,,-29.5,-37.4,-33.4,51.4,0.0,,,0.2,46.0,,,86.2
2023-03-04,28.102983333333203,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-04,,-25.5,-35.1,-30.3,48.3,0.0,,,0.0,48.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-04,,-25.5,-36.6,-31.0,49.0,0.0,,,0.0,46.0,19.0,32.0,86.2
2023-03-05,26.280533333333203,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-05,,-19.4,-29.9,-24.6,42.6,0.0,,,0.0,47.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-05,,-24.3,-34.0,-29.1,47.1,0.0,,,0.0,45.0,,,86.2
2023-03-06,25.36613333333324,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-06,,-18.3,-29.1,-23.7,41.7,0.0,,,0.0,47.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-06,,,,,,,,,,46.0,,,86.2
2023-03-07,26.280533333333274,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-07,,-16.3,-27.8,-22.1,40.1,0.0,,,0.0,47.0,15.0,37.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-07,,-18.8,-34.1,-26.5,44.5,0.0,,,0.0,46.0,17.0,44.0,86.2
2023-03-08,20.35598333333325,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-08,,-13.4,-21.4,-17.4,35.4,0.0,,,0.0,46.0,15.0,38.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-08,,-15.1,-20.5,-17.8,35.8,0.0,,,0.0,45.0,17.0,63.0,86.2
2023-03-09,19.447933333333282,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-09,,-12.9,-17.6,-15.3,33.3,0.0,,,0.9,47.0,33.0,62.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-09,,-14.0,-18.9,-16.4,34.4,0.0,,,0.6,45.0,33.0,61.0,86.2
2023-03-10,19.447933333333282,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-10,,-14.2,-18.6,-16.4,34.4,0.0,,,0.0,47.0,31.0,43.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-10,,-17.5,-22.4,-20.0,38.0,0.0,,,0.0,45.0,30.0,45.0,86.2
2023-03-11,20.355983333333178,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-11,,-10.0,-20.0,-15.0,33.0,0.0,,,0.0,46.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-11,,-10.4,-22.1,-16.3,34.3,0.0,,,0.2,45.0,32.0,33.0,86.2
2023-03-12,20.813183333333193,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-12,,-14.2,-19.5,-16.9,34.9,0.0,,,0.1,46.0,31.0,39.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-12,,-15.2,-19.7,-17.4,35.4,0.0,,,0.2,45.0,32.0,50.0,86.2
2023-03-13,18.990733333333335,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-13,,-19.5,-24.6,-22.1,40.1,0.0,,,0.5,46.0,33.0,33.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-13,,-19.6,-29.3,-24.5,42.5,0.0,,,0.2,45.0,32.0,40.0,86.2
2023-03-14,25.372483333333232,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-14,,-23.9,-32.5,-28.2,46.2,0.0,,,0.0,46.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-14,,-26.8,-32.4,-29.6,47.6,0.0,,,,44.0,,,86.2
2023-03-15,25.82968333333325,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-15,,-25.8,-33.7,-29.7,47.7,0.0,,,0.0,46.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-15,,-23.7,-34.1,-28.9,46.9,0.0,,,0.2,44.0,,,86.2
2023-03-16,28.560183333333224,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-16,,-22.7,-32.2,-27.4,45.4,0.0,,,0.0,46.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-16,,-25.0,-36.9,-30.9,48.9,0.0,,,0.0,44.0,,,86.2
2023-03-17,26.731383333333223,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-17,,-18.1,-29.8,-24.0,42.0,0.0,,,0.0,46.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-17,,-23.7,-34.7,-29.2,47.2,0.0,,,0.0,44.0,,,86.2
2023-03-18,24.908933333333223,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-18,,-10.0,-21.9,-15.9,33.9,0.0,,,0.0,46.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-18,,-15.1,-28.0,-21.5,39.5,0.0,,,0.0,45.0,,,86.2
2023-03-19,18.082683333333367,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-19,,-4.8,-14.6,-9.7,27.7,0.0,,,0.0,46.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-19,,-7.7,-17.9,-12.8,30.8,0.0,,,0.0,45.0,,,86.2
2023-03-20,19.447933333333282,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-20,,0.0,-9.1,-4.5,22.5,0.0,,,0.0,45.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-20,,-2.7,-9.5,-6.1,24.1,0.0,,,1.7,45.0,18.0,45.0,86.2
2023-03-21,24.908933333333298,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-21,,-3.4,-8.8,-6.1,24.1,0.0,,,0.0,45.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-21,,-4.8,-8.6,-6.7,24.7,0.0,,,0.0,45.0,18.0,32.0,86.2
2023-03-22,24.000883333333327,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-22,,-0.6,-12.3,-6.5,24.5,0.0,,,0.0,45.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-22,,-4.3,-11.3,-7.8,25.8,0.0,,,0.0,45.0,18.0,32.0,86.2
2023-03-23,23.543683333333238,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-23,,-3.8,-10.6,-7.2,25.2,0.0,,,0.0,45.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-23,,-7.1,-11.2,-9.2,27.2,0.0,,,,45.0,,,86.2
2023-03-24,22.17843333333325,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-24,,0.5,-11.3,-5.4,23.4,0.0,,,0.0,45.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-24,,-2.0,-11.9,-6.9,24.9,0.0,,,0.0,45.0,18.0,49.0,86.2
2023-03-25,30.38898333333322,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-25,,-3.8,-13.8,-8.8,26.8,0.0,,,0.0,44.0,29.0,37.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-25,,,,,,,,,,45.0,,,86.2
2023-03-26,20.349633333333255,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-26,,-4.4,-17.1,-10.8,28.8,0.0,,,0.0,45.0,19.0,36.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-26,,-5.1,-19.0,-12.1,30.1,0.0,,,0.0,45.0,18.0,60.0,86.2
2023-03-27,23.55003333333323,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-27,,5.2,-4.4,0.4,17.6,0.0,,,0.0,44.0,31.0,38.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-27,,3.3,-5.3,-1.0,19.0,0.0,,,0.0,45.0,27.0,64.0,86.2
2023-03-28,26.73773333333322,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-28,,-0.8,-13.7,-7.3,25.3,0.0,,,4.6,46.0,35.0,50.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-28,,-3.2,-15.1,-9.2,27.2,0.0,,,3.2,47.0,32.0,45.0,86.2
2023-03-29,23.08648333333329,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-29,,-9.1,-18.3,-13.7,31.7,0.0,,,0.0,50.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-29,,-11.5,-21.7,-16.6,34.6,0.0,,,0.2,44.0,31.0,34.0,86.2
2023-03-30,19.898783333333306,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-30,,-9.5,-18.3,-13.9,31.9,0.0,,,0.0,48.0,12.0,34.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-30,,-12.9,-22.8,-17.9,35.9,0.0,,,0.0,44.0,,,86.2
2023-03-31,20.813183333333267,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-03-31,,-11.6,-19.2,-15.4,33.4,0.0,,,0.0,48.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-03-31,,-13.1,-28.8,-20.9,38.9,0.0,,,0.0,44.0,,,86.2
2023-04-01,21.71488333333324,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-04-01,,-11.7,-20.7,-16.2,34.2,0.0,,,0.0,47.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-04-01,,-18.7,-28.8,-23.7,41.7,0.0,,,0.0,44.0,,,86.2
2023-04-02,23.092833333333214,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-04-02,,-5.1,-19.7,-12.4,30.4,0.0,,,0.0,47.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-04-02,,-12.3,-25.8,-19.0,37.0,0.0,,,0.0,44.0,,,86.2
2023-04-03,22.63563333333334,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-04-03,,-8.5,-20.9,-14.7,32.7,0.0,,,0.0,47.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-04-03,,,,,,,,,,44.0,,,86.2
2023-04-04,22.178433333333178,-133.532794,68.317527,INUVIK CLIMATE,2202578,2023-04-04,,-1.9,-15.1,-8.5,26.5,0.0,,,0.0,47.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2023-04-04,,-3.9,-19.9,-11.9,29.9,0.0,,,0.0,45.0,,,86.2
